"","...1","Region","Date","NA.","Population","HPI","S_Unf","HR","CPI","GRP_pc","HR_pc","BP","PI_Roads_Materials","Price_m2_fm","Price_m2_sm","Materials_pi","N_of_Credits","Avg_IR","Avg_Sum_of_credit","Avg_Duration_of_Credit","Mortgage_Debt","Usage","Usage_ratio","S_unf_redone"
"2021","2021","Магаданская область",2013-01-01,"2021",153148.989548741,89.1594941499182,8.94958150820012,594.547932357266,110.019055438205,179273.376795943,0.00388281814781517,61959.8433112908,2.01000000000001,48509.5600000031,46636.7700000032,1.48949999999999,1010,13.18,1819.33333333333,14.6666666666667,20034.3333333333,61.07,"High usage",8.93368218362698
"2022","2022","Магаданская область",2013-04-01,"2022",152608.207550392,87.5867257004654,11.1312863474985,614.085628469584,110.338636901522,181792.071735677,0.00402393907368644,68351.2378872332,1.346,48509.560000004,47766.0000000035,0.704499999999982,1523,12.8866666666667,1922.66666666667,14.7333333333333,21857.3333333333,70.98,"High usage",11.1305218816134
"2023","2023","Магаданская область",2013-07-01,"2023",152087.609000825,95.2236157752738,12.690852419954,622.768848056157,109.689790731658,183605.388288098,0.00409397899035095,70104.6972879706,2.79299999999999,48509.5600000037,51908.1800000035,2.733,2292,12.5233333333333,2003.66666666667,14.3666666666667,24509,65.17,"High usage",12.6984198489936
"2024","2024","Магаданская область",2013-10-01,"2024",151587.19390004,112.070164374343,13.6282797255665,620.597591116984,108.072516928613,184713.326453205,0.00409293789781061,67220.2215135031,4.24399999999999,48005.0000000041,53004.2100000034,4.30949999999999,2452,12.5333333333333,2033.66666666667,14.3333333333333,27355.6666666667,63.23,"High usage",13.6373760857676
"2025","2025","Магаданская область",2014-01-01,"2025",151106.962248037,138.126371497674,13.9435682643361,607.571857652066,105.486815492387,185115.886231,0.00402081579606552,59697.8105638308,0.288000000000011,48005.0000000046,53856.1800000035,-0.179047619047623,1332,12.4166666666667,2185.33333333333,14.5666666666667,28983.3333333333,65.7,"High usage",13.9473905919353
"2026","2026","Магаданская область",2014-04-01,"2026",150596.884688021,149.882305747936,13.5722563743081,592.932821205271,104.757808720942,187154.618641761,0.00393774144060263,54928.1219584294,1.988,48005.0000000051,54196.5800000033,0.213333333333324,1835,12.42,2257.66666666667,14.7666666666667,31147.3333333333,77.73,"High usage",13.5724401576285
"2027","2027","Магаданская область",2014-07-01,"2027",150056.961219992,147.337967125131,12.5143440554824,576.680481776601,105.885496614277,190829.52368549,0.00384371483142256,52911.1556972988,2.607,48500.0000000031,54115.3700000033,0.984285714285733,2649,12.4666666666667,2312.33333333333,14.8666666666667,35025,77.73,"High usage",12.5125247828472
"2028","2028","Магаданская область",2014-10-01,"2028",149487.19184395,130.493355629258,10.769831307859,558.814839366054,108.869879172393,196140.601362186,0.00373873596852554,53646.9117804391,1.10799999999999,67907.0000000037,55359.4500000035,2.31238095238095,2720,13.0733333333333,2329.66666666667,15.1333333333333,39015,76.7,"High usage",10.7676444675912
"2029","2029","Магаданская область",2015-01-01,"2029",148887.576559894,99.3484712603165,8.33871813143795,539.335893973631,113.710956395289,203087.851671849,0.00362280485191117,57135.3902078502,0.526000000000025,67907.0000000036,55752.2000000035,-0.749523809523808,891,15.2733333333333,2236.66666666667,15,40624.3333333333,56.31,"Low usage",8.33779921186072
"2030","2030","Магаданская область",2015-04-01,"2030",148321.099822314,79.5471290086133,6.87078560845562,522.609958227209,116.015004726332,211744.268987216,0.0035239377581643,60986.2254956743,2.40300000000001,67907.0000000035,54069.0100000035,1.02809523809523,1542,13.7566666666667,2182.33333333333,14.8,41703.3333333333,59.62,"High usage",6.87074142482447
"2031","2031","Магаданская область",2015-07-01,"2031",147787.76163121,71.0893288741484,6.36603373891688,508.637032126787,115.782024165521,222109.853308287,0.00344213468728417,65199.4176439114,4.36300000000001,67907.0000000049,51809.8000000036,4.51809523809526,1891,13.34,2167.66666666667,14.3333333333333,44284.3333333333,59.62,"High usage",6.36647110648246
"2032","2032","Магаданская область",2015-10-01,"2032",147287.561986581,73.9750708569217,6.82446252282178,497.417115672365,113.012014712857,234184.604635063,0.00337739563927132,69774.9666525614,1.08599999999998,55000.0000000046,51709.0100000037,0.970476190476205,2030,12.88,2224.66666666667,14.9,46605,54.86,"Low usage",6.82498825683471
"2033","2033","Магаданская область",2016-01-01,"2033",146820.500888427,88.2043549569333,8.24607196016538,488.950208863945,107.70497636834,247968.522967543,0.00332972061412742,74712.8725216244,1.71333333333332,55337.8200000052,51472.6000000037,-2.16565217391303,1726,12.5766666666667,2264,15.1666666666667,49039.6666666667,55.46,"Low usage",8.24629287588122
"2034","2034","Магаданская область",2016-04-01,"2034",146443.476093795,97.9463266141646,8.79228695116351,491.979362594998,103.984170483197,257921.25344199,0.00335903500183039,77483.0298605996,0.562222222222218,50206.4600000063,50932.3000000039,2.0413043478261,1961,13.2033333333333,2237,15.1666666666667,51529,47.87,"Low usage",8.79229757314752
"2035","2035","Магаданская область",2016-07-01,"2035",146156.487602684,103.200985828616,8.46310749581616,506.504576865525,101.849597057428,264042.796058403,0.00346533880237925,78085.438669487,0.165555555555542,52941.3500000057,51577.8000000038,0.936521739130441,2545,12.99,2261.33333333333,15.2333333333333,54707,51.42,"Low usage",8.4630023486336
"2036","2036","Магаданская область",2016-10-01,"2036",145959.535415094,103.968332600287,7.25853359412825,532.525851675526,101.301256091033,266333.150816782,0.00364863201577515,76520.0989482866,1.98333333333333,52941.3500000039,51955.0300000039,1.00652173913042,2380,12.1533333333333,2318.33333333333,15.6333333333333,57879.6666666667,51.42,"Low usage",7.25840720233948
"2037","2037","Магаданская область",2017-01-01,"2037",145852.619531026,100.248366929178,5.17856524608994,570.043187025001,102.339147584012,264792.317717128,0.0039089146420185,72787.0106969984,2.38428571428574,51654.7100000043,48372.9400000039,3.77499999999998,1662,11.7233333333333,2367.33333333333,15.4,59606.3333333333,49.09,"Low usage",5.17851213426515
"2038","2038","Магаданская область",2017-04-01,"2038",145696.805364989,95.9650338890629,3.51515180864704,592.63284635479,103.214645147599,264397.612593336,0.00406792717884232,71003.3711176835,0.394285714285715,51654.7100000047,46740.6300000039,-0.152142857142877,2080,11.38,2471.66666666667,15.7333333333333,61674.6666666667,55.26,"Low usage",3.51514925332961
"2039","2039","Магаданская область",2017-07-01,"2039",145492.092916981,91.118333479943,2.26829328178971,600.294829664894,103.927748781793,265149.035445408,0.00412566962624626,71169.180210342,-6.67571428571429,51654.7100000047,45926.4400000039,-2.89428571428574,2894,10.69,2466,15.4666666666667,65134.3333333333,61.76,"High usage",2.26831855953283
"2040","2040","Магаданская область",2017-10-01,"2040",145238.482187005,85.7082657018176,1.43798966552779,593.029136955312,104.478458486595,267046.586273343,0.00408214198423217,73284.4379749738,0.474285714285728,49604.9000000045,44844.2100000039,0.237142857142842,3312,9.76333333333333,2492.66666666667,15.6666666666667,68451.3333333333,68.04,"High usage",1.43802005287484
"2041","2041","Магаданская область",2018-01-01,"2041",144935.973175058,79.7348305546868,1.02424095985144,570.835768226045,104.866774262005,270090.26507714,0.00393734425279705,77349.1444115791,0.204285714285717,50013.8000000042,45508.710000004,0.178750000000008,2432,9.85666666666667,2521.33333333333,15.4333333333333,70871.3333333333,51.37,"Low usage",1.02425373335563
"2042","2042","Магаданская область",2018-04-01,"2042",144476.980300257,86.7795242739598,1.6890450938075,557.22411344392,104.911390867367,275536.437450682,0.00385628458730872,76878.0732215893,3.89857142857146,33663.8200000053,47230.410000004,3.41125000000001,3257,9.63333333333333,2622,15.9,74894.3333333333,64.51,"High usage",1.68904571220595
"2043","2043","Магаданская область",2018-07-01,"2043",143861.503562599,106.842346859637,3.43240206740087,552.194172608937,104.612308302681,283385.103393967,0.00383896298776421,71871.2244050045,4.32857142857145,58606.5400000046,46642.230000004,4.92375,3745,9.54666666666667,2656,16.3,80380.6666666667,71.65,"High usage",3.43239598942581
"2044","2044","Магаданская область",2018-10-01,"2044",143089.542962087,139.923298311717,6.25431188062665,555.745945721097,103.969526567947,293636.262906997,0.00388537945416659,62328.5979618249,0.202857142857141,67497.8600000033,46936.6100000039,0.177500000000009,3982,9.64666666666667,2729.33333333333,16.6,84189,70.89,"High usage",6.25430456501521
"2045","2045","Магаданская область",2019-01-01,"2045",142161.098498719,186.022378630202,10.1547745334848,567.879432780398,102.983045663165,306289.91598977,0.00399553398651259,48250.1938920502,-2.62,44958.7600000057,47519.4700000038,-0.537777777777762,2571,10.19,2722.66666666667,16.9333333333333,90410,54.03,"Low usage",10.1547714389741
"2046","2046","Магаданская область",2019-04-01,"2046",141418.881313884,209.201059305515,13.4130497814819,578.38105449196,102.439235035986,323708.309748435,0.0040897105110615,41012.7547073201,1.71285714285713,43046.2400000056,48399.380000004,1.67444444444445,2520,10.68,2697,17.4333333333333,93514,64.26,"High usage",13.4130496129684
"2047","2047","Магаданская область",2019-07-01,"2047",140862.891407583,209.459340337656,16.029137624613,587.250810855781,102.338094686411,345891.444182993,0.00416790902781216,40616.2804076344,0.365714285714276,70084.3700000049,46784.850000004,0.284444444444432,3398,10.16,2704.33333333333,17.4666666666667,96707.6666666667,73.97,"High usage",16.029139086998
"2048","2048","Магаданская область",2019-10-01,"2048",140493.128779815,186.797221726627,18.0030380628831,594.488701871862,102.67962461444,372839.319293444,0.00423012953676527,47060.7709929933,0.564285714285688,51362.6400000055,49549.060000004,0.438888888888897,3153,9.40666666666667,2754.33333333333,17.3333333333333,33212.6666666667,77.84,"High usage",18.0030398610629
"2049","2049","Магаданская область",2020-01-01,"2049",140309.593430581,141.214703472426,19.334751096292,600.094727540203,103.463824820072,404551.935079787,0.00427637203791997,60346.2264633966,2.13714285714286,94531.8800000046,50491.7400000037,2.98888888888888,3218,5.87666666666667,3178.33333333333,17.8,103.333333333333,54.52,"Low usage",19.3347519351631
"2050","2050","Магаданская область",2020-04-01,"2050",140171.941918655,107.027814781776,20.3335358713512,604.299246791458,104.051974974296,428336.396919544,0.00431105391378594,70310.3180661992,-0.174285714285702,94531.8800000052,51507.710000004,-0.13555555555557,2822,6.2,3050,17.7333333333333,108,71.36,"High usage",20.3335359907382
"2051","2051","Магаданская область",2020-07-01,"2051",140080.174244038,84.2365556546752,20.9993923880605,607.102259625629,104.444075077113,444192.704812716,0.00433417516436374,76953.0458014008,2.28000000000002,95245.4600000056,53548.140000004,1.77333333333335,4325,6.65666666666667,3059.33333333333,17.9,113,71.36,"High usage",20.9993920277884
"2052","2052","Магаданская область",2020-10-01,"2052",140034.290406729,72.8409260911251,21.3323206464152,608.503766042714,104.640125128521,452120.858759302,0.00434573578965258,80274.4096690017,1.13999999999999,95792.3400000062,56701.820000004,0.886666666666656,4708,6.78333333333333,3221.33333333333,18.3,117.666666666667,71.67,"High usage",21.3323200463134
"2053","2053","Московская область",2002-01-01,"2053",6609646.64632925,123.356853834997,2865533.86443711,8197.72417572032,119.187106744359,45772.5569215316,0.00124023258354997,9750.16372811391,7.84749999999998,12331.560000004,9765.75000000484,3.84297297297296,960,14.12,2468.33333333333,16.8333333333333,44834.3333333333,62.44,"High usage",2079.78783126792
"2054","2054","Московская область",2002-04-01,"2054",6609448.78779753,122.986112300998,2643635.51866227,8073.03450543215,118.652264046615,46392.9301529185,0.00122141711917401,9926.89823686822,0.564999999999998,13259.4600000042,10992.050000005,1.97567567567566,678,14.3166666666667,2517,16.1666666666667,42292.6666666667,59,"Low usage",2172.18789876075
"2055","2055","Московская область",2002-07-01,"2055",6609053.0707341,122.244629233,2199838.82711259,7823.65516485584,117.582578651128,47633.6766156924,0.00118378619042094,10280.3672543768,5.81125,14408.3400000042,12049.8600000051,2.11459459459458,754,14.46,2517,15.3,43492.6666666667,59,"Low usage",2356.98803374641
"2056","2056","Московская область",2002-10-01,"2056",6608459.49513894,121.132404631002,1534143.78978806,7449.58615399135,115.978050557896,49494.7963098533,0.00112733979729133,10810.5707806398,2.99625,14748.4800000041,12670.1300000049,1.15648648648647,1820,14.4066666666667,2561.33333333333,15.4666666666667,31467.6666666667,59,"Low usage",2634.1882362249
"2057","2057","Московская область",2003-01-01,"2057",6607668.06101207,119.649438495006,646550.406688703,6950.82747283872,113.838679766921,51976.289235401,0.00105207793978558,11517.508815657,1.85333333333332,15261.9700000042,13695.6100000051,-38.419,1594,15.8433333333333,1398,16.1666666666667,32764,62.44,"High usage",3003.78850619621
"2058","2058","Московская область",2003-04-01,"2058",6611035.86295648,118.632476642604,34207.2907734797,6685.79301124215,112.331459543763,54288.0899878162,0.00101142608379302,12076.480503401,0.86333333333333,16698.1300000045,14642.6500000053,0.830333333333343,641,13.3133333333333,1108.33333333333,13.7333333333333,17390,59,"Low usage",3264.51321170625
