"","Project.Future.Phase","Country","Region.x","Years","Development.Type.y","Development.Status.y","OPEC.Status","Production.x","Production.y","Breakeven.Band","Commercial.Liquids.Remaining.Reserves..million.barrels.","Operating.Costs","expected","id","cs_prod"
"135","PIC Piceance Basin Other Hz OGS CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.142070117,0.142070117378045,"<$20",0.502718523899858,0,0,135,946.5182776224
"136","PIC Piceance Basin Other OGS CO (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.18002587,0.180025870296166,"<$20",15.4837452837382,0,0,136,946.7343086664
"137","PIC Piceance Basin Other OGS CO","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",16.56394466,16.5639446638429,"<$20",59.6686939584952,0,0,137,966.6110422584
"138","SAC Sacramento Basin Other OGS CA","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.064995567,0.0649955674718734,"<$20",0.236127610303138,0,0,138,966.6890369388
"139","SJN San Juan Basin Other OGS CO","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.039131763,0.0391317633154147,"<$20",0.142276608022135,0,0,139,966.7359950544
"140","SJN San Juan Basin Other OGS NM","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",5.654564495,5.65456449538864,"<$20",16.6237192935336,0,0,140,973.5214724484
"141","VAL Val Verde Basin Other OGS TX","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.119857022,0.119857021729823,"<$20",0.410398726420316,0,0,141,973.6653008748
"142","WRV Wind River Basin Other Hz OGS WY","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.25355668,0.253556680441308,"<$20",0.807524897959648,0,0,142,973.9695688908
"143","WRV Wind River Basin Other OGS WY","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",7.95091985,7.9509198499192,"<$20",27.2462939435525,0,0,143,983.5106727108
"144","FTW Barnett Combo SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",2.104977069,2.10497706922882,"<$20",6.85148788207608,1.107,1.278585,144,986.0366451936
"145","PDX Paradox Basin Other Hz OGS CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.034742867,0.0347428666220557,"<$20",0.126941391661506,1.107,1.278585,145,986.078336634
"146","PDX Paradox Basin Other Hz OGS UT","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",2.251514628,2.25151462847999,"<$20",7.48494005198741,1.107,1.278585,146,988.7801541876
"147","PDX Paradox Basin Other OGS CO","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.205181544,0.205181544226617,"<$20",0.752773852522506,1.107,1.278585,147,989.0263720404
"148","PDX Paradox Basin Other OGS UT","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",8.046988637,8.04698863658628,"<$20",26.3846228585858,1.107,1.278585,148,998.6827584048
"149","ADK SCOOP Core Springer Hz SHO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",5.859157027,5.8591570274524,"<$20",19.8697228909118,1.28065135847022,1.4791523190331,149,1005.7137468372
"150","ADK SCOOP Core Woodford Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",20.35671495,20.3567149473511,"<$20",63.2808031444836,1.99002331124219,2.29847692448473,150,1030.1418047772
"151","ADK Merge Woodford Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",7.497567626,7.49756762559003,"<$20",19.6608222569994,2.31959145243161,2.67912812755851,151,1039.1388859284
"152","ADK Cana Wet Gas Mississippian Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",9.839756979,9.8397569792746,"<$20",23.7130386382288,2.841767730797,3.28224172907054,152,1050.9465943032
"153","ADK Merge Mississippian Hz SHO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",7.683438798,7.68343879793399,"<$20",18.4492716789739,3.87303844979641,4.47335940951485,153,1060.1667208608
"154","Coelacanth (EW834)","US (GoM Shelf)","North America",2020,"Shallow Water","Onstream","Non-OPEC",17.41414,17.4141399999998,"<$20",36.52,4.133058049,4.773682046595,154,1081.0636888608
"155","GFC Austin Chalk Hz LTO TX Fee","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",49.93540942,49.9354094210726,"<$20",98.5574238894358,5.25138098107688,6.0653450331438,155,1140.9861801648
"156","ADK SCOOP Oil Woodford North Hz SHO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",15.69143221,15.6914322099105,"<$20",48.8501051473453,5.5502826282124,6.41057643558532,156,1159.8158988168
"157","Mahogany (SS349)","US (GoM Shelf)","North America",2020,"Shallow Water","Onstream","Non-OPEC",10.22584795,10.2258479532163,"<$20",20.73,5.9943574475,6.9234828518625,157,1172.0869163568
"158","HI545A","US (GoM Shelf)","North America",2020,"Shallow Water","Onstream","Non-OPEC",0.55,0.55,"<$20",1.12,6.118890291,7.067318286105,158,1172.7469163568
"159","Coulomb","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",10.47867825,10.4786782500694,"<$20",14.88,6.2667228325,7.2380648715375,159,1185.3213302568
"160","Princess (MC 765)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",36.91497349,36.9149734869746,"<$20",60.71,6.6068902675,7.6309582589625,160,1229.6192984448
"161","ADK SCOOP Ardmore Mississippian Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.435231289,1.4352312889269,"<$20",4.8463691426023,6.63539384032249,7.66387988557248,161,1231.3415759916
"162","Atlantis (GC 699)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",78.83126807,78.8312680674413,"<$20",318.65,6.84635237049999,7.90753698792749,162,1325.9390976756
"163","ADK Hoxbar Hz LTO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",5.088964363,5.08896436283243,"<$20",14.187758611259,6.98596939725537,8.06879465382995,163,1332.0458549112
"164","ADK SCOOP Core Sycamore Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",7.08845471,7.08845470981731,"<$20",18.0706364209945,7.12908,8.2340874,164,1340.5520005632
"165","DJU Niobrara Wattenberg Gas Rich SRL Hz SHO CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",20.02299252,20.0229925213801,"<$20",55.1336108205947,7.1520174141676,8.26058011336358,165,1364.5795915872
"166","ADK STACK Oil Woodford Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",6.242891298,6.24289129804215,"<$20",17.2954528261695,7.16560559657103,8.27627446403954,166,1372.0710611448
"167","ADK NW STACK Mississippian Hz LTO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",14.1170548,14.1170547958404,"<$20",29.5189436169497,7.16948765711372,8.28075824396635,167,1389.0115269048
"168","King MC 764","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",6.471728842,6.47172884244917,"<$20",17.8,7.21805849649999,8.33685756345749,168,1396.7776015152
"169","SLSW Salina-Sedgwick Basin Other Hz OGS OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.73001602,0.730016019840952,"<$20",2.36564444627028,7.48939344316276,8.65024942685299,169,1397.6536207392
"170","SLSW Salina-Sedgwick Basin Other OGS KS","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",28.10782034,28.1078203371855,"<$20",111.888686541081,7.48939344316276,8.65024942685299,170,1431.3830051472
"171","SLSW Salina-Sedgwick Basin Other OGS NE","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.139533895,0.13953389490113,"<$20",0.682883801200453,7.48939344316276,8.65024942685299,171,1431.5504458212
"172","SLSW Salina-Sedgwick Basin Other OGS OK","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.134262217,0.134262216627758,"<$20",0.485454239869747,7.48939344316276,8.65024942685299,172,1431.7115604816
"173","Lobster (EW873)","US (GoM Shelf)","North America",2020,"Shallow Water","Onstream","Non-OPEC",6.303459289,6.30345928924876,"<$20",12.88,7.53281274749999,8.70039872336249,173,1439.2757116284
"174","ADK SCOOP Oil Woodford South Hz SHO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",3.971272079,3.97127207854182,"<$20",10.8457935074987,7.60509,8.78387895,174,1444.0412381232
"175","ADK Tonkawa Hz OIL OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",3.441862427,3.44186242741544,"<$20",11.8820208016184,7.66088024480649,8.8483166827515,175,1448.1714730356
"176","ADK Tonkawa Hz OIL TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.315667789,0.315667788937069,"<$20",1.08459123412427,7.66088024480649,8.8483166827515,176,1448.5502743824
"177","Tahiti (GC 640)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",82.1396855,82.1396855025947,"<$20",125.93,7.705862299,8.900270955345,177,1547.1178969824
"178","ADK STACK Oil Mississippian Hz SHO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",70.57914314,70.5791431426786,"<$20",166.221228654152,7.75428292496527,8.95619677833489,178,1631.8128687504
"179","Silvertip (AC 815)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",5.397944236,5.39794423630289,"<$20",9.46,7.821395858,9.03371221599,179,1638.2904018336
"180","Na Kika","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",37.11812193,37.1181219259752,"<$20",75.71,7.906245059,9.131713043145,180,1682.8321481496
"181","ADK Maramaton Lime Hz OIL OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.506243725,0.50624372452702,"<$20",1.65973378550519,7.9452330864195,9.17674421481452,181,1683.4396406196
"182","ADK Maramaton Lime Hz OIL TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",3.755577663,3.75557766254693,"<$20",10.4210784803916,7.9452330864195,9.17674421481452,182,1687.9463338152
"183","Great White","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",70.71500424,70.715004242606,"<$20",196.02,8.2527588395,9.5319364596225,183,1772.8043389032
"184","ADK Cleveland Hz OIL OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",8.690809946,8.69080994596958,"<$20",28.0014261752613,8.27480615709567,9.5574011114455,184,1783.2333108384
"185","ADK Cleveland Hz OIL TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",13.31800305,13.3180030475823,"<$20",41.8668346239996,8.27480615709567,9.5574011114455,185,1799.2149144984
"186","Thunder Horse","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",157.1304807,157.130480699404,"<$20",536.78,8.342607885,9.635712107175,186,1987.7714913384
"187","ADK NE STACK Oswego Hz OIL OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",8.778566603,8.7785666029134,"<$20",22.9095698222856,9.4199860551856,10.8800838937394,187,1998.305771262
"188","Stones (WR 508)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",35.61869297,35.6186929714467,"<$20",168.17,9.479719949,10.949076541095,188,2041.048202826
"189","Horn Mountain (MC 127)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",34.49653969,34.4965396893478,"<$20",52.45,9.507324896,10.98096025488,189,2082.444050454
"190","Ursa (MC 810)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",27.02841612,27.0284161222765,"<$20",64.92,9.6501636365,11.1459390001575,190,2114.878149798
"191","Conger (GB 215)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",18.11,18.11,"<$20",28.71,10.031540471,11.586429244005,191,2136.610149798
"192","SJN San Juan Basin Other Hz OGS NM","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",19.2118882,19.2118881999601,"<$20",62.7467898180459,10.3697308492135,11.9770391308416,192,2159.664415638
"193","ADK NE STACK Mississippian Hz LTO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",41.0151069,41.015106899239,"<$20",113.273390819921,10.3968031896013,12.0083076839895,193,2208.882543918
"194","Stampede","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",42.01303193,42.0130319323718,"<$20",122.08,10.635777765,12.284323318575,194,2259.298182234
"195","Mars","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",130.0827171,130.082717106747,"<$20",602.7,10.64358589,12.29334170295,195,2415.397442754
"196","DEL Bone Spring Western Fairway Culberson Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",5.382980292,5.38298029172513,"<$20",15.1391620286798,10.695953256679,12.3538260114642,196,2421.8570191044
"197","DEL Bone Spring Western Fairway Eddy Hz SHO NM","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",104.2014192,104.201419234686,"<$20",264.641043535628,10.695953256679,12.3538260114642,197,2546.8987221444
"198","DEL Bone Spring Western Fairway Loving Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",16.50817821,16.5081782055794,"<$20",42.661194602106,10.695953256679,12.3538260114642,198,2566.7085359964
"199","MID Spraberry Deep Andrews Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",22.32747898,22.3274789791051,"<$20",56.8179520342808,10.9350409397323,12.6299722853908,199,2593.5015107724
"200","MID Spraberry Deep Ector Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",4.027969076,4.02796907569012,"<$20",11.5239740847254,10.9350409397323,12.6299722853908,200,2598.3350736636
"201","MID Spraberry Deep Martin Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",49.59001517,49.5900151745257,"<$20",122.861891256939,10.9350409397323,12.6299722853908,201,2657.8430918676
"202","MID Spraberry Deep Midland Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",77.57873075,77.5787307463873,"<$20",181.227499622016,10.9350409397323,12.6299722853908,202,2750.9375687676
"203","MID Spraberry Deep Upton Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",14.00838041,14.0083804100624,"<$20",34.235792155137,10.9350409397323,12.6299722853908,203,2767.7476252596
"204","Shenzi (GC 654)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",36.42161299,36.4216129922587,"<$20",138.69,10.97178968,12.6724170804,204,2811.4535608476
"205","Beaver Creek","US (Alaska)","North America",2020,"Onshore","Onstream","Non-OPEC",0.18,0.18,"<$20",0.32,11.04997806,12.7627246593,205,2811.6695608476
"206","Dalmatian","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",11.44402873,11.4440287303697,"<$20",20.64,11.084108315,12.802145103825,206,2825.4023953236
"207","CRK Cherokee Basin Other Hz OGS OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",11.52604712,11.5260471179704,"<$20",35.1326705435668,11.0939155971513,12.8134725147098,207,2839.2336518676
"208","CRK Cherokee Basin Other OGS KS","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",9.155664698,9.15566469827374,"<$20",34.654550944799,11.0939155971513,12.8134725147098,208,2850.2204495052
"209","CRK Cherokee Basin Other OGS NE","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.157183446,0.15718344563222,"<$20",0.737866974975642,11.0939155971513,12.8134725147098,209,2850.4090696404
"210","CRK Cherokee Basin Other OGS OK","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",10.62389154,10.6238915370797,"<$20",49.1221806248867,11.0939155971513,12.8134725147098,210,2863.1577394884
"211","Orlov (GC 200)","US (GoM Deepwater)","North America",2020,"Deepwater","Under Development","Non-OPEC",1.53005,1.53004999999999,"<$20",19.43,11.09560684,12.8154259002,211,2864.9937994884
"212","ADK NE STACK Hunton Hz SHO OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.069808125,1.06980812524931,"<$20",3.63755701437445,11.1131813046248,12.8357244068416,212,2866.2775692384
"213","UTA Uinta Basin Other Hz OGS CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.115913034,0.115913033916174,"<$20",0.42382505957459,11.145852102764,12.8734591786924,213,2866.4166648792
"214","UTA Uinta Basin Other Hz OGS UT","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",24.24491227,24.2449122739666,"<$20",70.3069144954195,11.145852102764,12.8734591786924,214,2895.5105596032
"215","UTA Uinta Basin Other OGS CO","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.146869543,0.146869543052716,"<$20",0.536045472042675,11.145852102764,12.8734591786924,215,2895.6868030548
"216","UTA Uinta Basin Other OGS UT","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",45.37542801,45.3754280101104,"<$20",167.002199993013,11.145852102764,12.8734591786924,216,2950.1373166668
"217","Jack (WR 759)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",55.48854505,55.488545052748,"<$20",181.22,11.14838851,12.87638872905,217,3016.7235707268
"218","DEL Bone Spring CB Slope Hz SHO NM","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",185.1146742,185.11467418428,"<$20",493.196401790433,11.183550799425,12.9170011733359,218,3238.8611797668
"219","Llano (GB 386)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",18.68965639,18.6896563880594,"<$20",21.3,11.213871245,12.952021287975,219,3261.2887674348
"220","St. Malo (WR 678)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",68.9447107,68.9447107027432,"<$20",330.1,11.22304329,12.96261499995,220,3344.0224202748
"221","Cosmopolitan","US (Alaska)","North America",2020,"Shallow Water","Onstream","Non-OPEC",2.783054854,2.78305485384515,"<$20",8.18,11.60176784,13.4000418552,221,3347.3620860996
"222","DEL Bone Spring Southern Extension Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",51.47247812,51.4724781233862,"<$20",131.612551962908,11.91442622163,13.7611622859827,222,3409.1290598436
"223","Nearly Headless Nick","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",5.185122062,5.18512206211174,"<$20",14.71,12.01518575,13.87753954125,223,3415.351206318
"224","GFC Eagle Ford Edwards Condensate DeWitt SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",107.714159,107.714158967421,"<$20",243.401368644439,12.0782593331803,13.9503895298232,224,3544.608197118
"225","GFC Eagle Ford Edwards Condensate Karnes SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",70.34210134,70.3421013444612,"<$20",169.83066729514,12.0782593331803,13.9503895298232,225,3629.018718726
"226","GFC Eagle Ford Edwards Condensate Live Oak SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",23.44003273,23.4400327302129,"<$20",67.1010546204483,12.0782593331803,13.9503895298232,226,3657.146758002
"227","GFC Eagle Ford Edwards Condensate Other SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",9.455215983,9.45521598282037,"<$20",25.3081663934698,12.0782593331803,13.9503895298232,227,3668.4930171816
"228","MID Wolfcamp A Deep Basin Andrews Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.029201249,1.02920124922485,"<$20",2.93008133038809,12.3487829200359,14.2628442726415,228,3669.7280586804
"229","MID Wolfcamp A Deep Basin Howard Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",90.73268049,90.7326804905471,"<$20",225.222631177773,12.3487829200359,14.2628442726415,229,3778.6072752684
"230","MID Wolfcamp A Deep Basin Martin Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",43.44409382,43.4440938150692,"<$20",100.446975076927,12.3487829200359,14.2628442726415,230,3830.7401878524
"231","MID Wolfcamp A Deep Basin Midland Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",171.2297187,171.229718676739,"<$20",387.145380473066,12.3487829200359,14.2628442726415,231,4036.2158502924
"232","MID Wolfcamp B Deep Basin Andrews Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",4.022615001,4.02261500099311,"<$20",11.5122598265692,12.3487829200359,14.2628442726415,232,4041.0429882936
"233","MID Wolfcamp B Deep Basin Howard Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",21.09685701,21.0968570142624,"<$20",53.8174062922768,12.3487829200359,14.2628442726415,233,4066.3592167056
"234","MID Wolfcamp B Deep Basin Martin Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",50.58805976,50.5880597612668,"<$20",131.08732035143,12.3487829200359,14.2628442726415,234,4127.0648884176
"235","MID Wolfcamp B Deep Basin Midland Hz SHO TX ","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",145.1335873,145.133587325488,"<$20",373.122749472847,12.3487829200359,14.2628442726415,235,4301.2251931776
"236","Bulleit (GC 21)","US (GoM Deepwater)","North America",2020,"Deepwater","Under Development","Non-OPEC",0.8733,0.8733,"<$20",11.72,12.36885256,14.2860247068,236,4302.2731531776
"237","MID Spraberry East Borden Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.027427826,1.02742782625682,"<$20",2.74970414579937,12.4246976104037,14.3505257400163,237,4303.5060665688
"238","MID Spraberry East Howard Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",36.72786143,36.7278614334142,"<$20",118.698753436451,12.4246976104037,14.3505257400163,238,4347.5795002848
"239","MID Spraberry East Martin Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",38.47661525,38.4766152483664,"<$20",86.3687379086399,12.4246976104037,14.3505257400163,239,4393.7514385848
"240","DEL Wolfcamp A Northeast Extension Lea HZ SHO NM","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",127.170641,127.170640998998,"<$20",304.778313429791,12.4444447361529,14.3733336702566,240,4546.3562077848
"241","DEL Wolfcamp A Northeast Extension Loving Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",172.4659752,172.46597524978,"<$20",460.526668028889,12.4444447361529,14.3733336702566,241,4753.3153780248
"242","DEL Wolfcamp A Northeast Extension Other Hz SHO NM","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",5.498702715,5.49870271500077,"<$20",14.6059652737814,12.4444447361529,14.3733336702566,242,4759.9138212828
"243","DEL Wolfcamp A Northeast Extension Other Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",15.50943884,15.5094388390265,"<$20",42.7774792410687,12.4444447361529,14.3733336702566,243,4778.5251478908
"244","DEL Wolfcamp A Northeast Extension Ward Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",38.18176025,38.1817602507725,"<$20",104.602102874797,12.4444447361529,14.3733336702566,244,4824.3432601908
"245","DEL Wolfcamp B Northeast Extension Lea Hz SHO NM","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",15.69685132,15.6968513196479,"<$20",38.3159352371847,12.4444447361529,14.3733336702566,245,4843.1794817748
"246","DEL Wolfcamp B Northeast Extension Loving Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",10.80845631,10.8084563147336,"<$20",29.0467216862681,12.4444447361529,14.3733336702566,246,4856.1496293468
"247","DEL Wolfcamp B Northeast Extension Ward Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",8.093372111,8.09337211141273,"<$20",20.0572779625361,12.4444447361529,14.3733336702566,247,4865.86167588
"248","DJU Niobrara Northeast Extension Hz SHO CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",48.48560494,48.4856049448401,"<$20",133.779393626924,12.4444447361529,14.3733336702566,248,4924.044401808
"249","Tornado (GC 280)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",24.51324497,24.5132449727446,"<$20",53.14,12.62605353,14.58309182715,249,4953.460295772
"250","Who Dat (MC 503)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",17.99314745,17.9931474543429,"<$20",57.03,12.729324955,14.702370323025,250,4975.052072712
"251","MID Wolfcamp A Glasscock Nose Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",48.91343218,48.9134321789225,"<$20",113.167433752802,12.8704214549224,14.8653367804354,251,5033.748191328
"252","MID Wolfcamp B Glasscock Nose Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",27.31251273,27.3125127276409,"<$20",66.47032987156,12.8704214549224,14.8653367804354,252,5066.523206604
"253","MID Wolfcamp D Glasscock Nose Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",3.310957933,3.31095793279469,"<$20",10.4594225698691,12.8704214549224,14.8653367804354,253,5070.4963561236
"254","Appomattox","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",106.8851001,106.885100119911,"<$20",520.07,12.88735216,14.8848917448,254,5198.7584762436
"255","DEL Wolfcamp A Northern Reeves Reeves Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",139.7604108,139.760410842248,"<$20",361.747442514782,13.06589151544,15.0911047003332,255,5366.4709692036
"256","DEL Wolfcamp B Northern Reeves Reeves Hz SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",11.84931259,11.8493125896817,"<$20",31.2396328653435,13.06589151544,15.0911047003332,256,5380.6901443116
"257","K2","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",33.90644184,33.9064418427269,"<$20",62.57,13.1726686,15.214432233,257,5421.3778745196
"258","GFC Eagle Ford Northeast Oil Brazos SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",6.414378111,6.41437811095718,"<$20",18.8152966342765,13.2649681497662,15.32103821298,258,5429.0751282528
"259","GFC Eagle Ford Northeast Oil Burleson SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",21.19394361,21.1939436081952,"<$20",59.8350333144283,13.2649681497662,15.32103821298,259,5454.5078605848
"260","GFC Eagle Ford Northeast Oil Other SHO TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",5.654760554,5.65476055353671,"<$20",16.684373642213,13.2649681497662,15.32103821298,260,5461.2935732496
"261","MSD Mississippi Salt Basin Other Hz OGS LA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.089466764,0.0894667638466455,"<$20",0.325207011713406,13.267166645276,15.3235774752938,261,5461.4009333664
"262","MSD Mississippi Salt Basin other Hz OGS MS","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.863674249,1.86367424916044,"<$20",6.5436320575743,13.267166645276,15.3235774752938,262,5463.6373424652
